tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,budget,openingweekend
tt0035423,movie,Kate & Leopold,Kate & Leopold,0,2001,\N,118,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48000000.0,2562448.0
tt0118589,movie,Glitter,Glitter,0,2001,\N,104,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,22000000.0,2414596.0
tt0120467,movie,Vulgar,Vulgar,0,2000,\N,87,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,120000.0,9377.0
tt0120630,movie,Chicken Run,Chicken Run,0,2000,\N,84,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000.0,17506162.0
tt0120667,movie,Fantastic Four,Fantastic Four,0,2005,\N,106,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,56061504.0
tt0120679,movie,Frida,Frida,0,2002,\N,123,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12000000.0,205996.0
tt0120681,movie,From Hell,From Hell,0,2001,\N,122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,35000000.0,11014818.0
tt0120737,movie,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,0,2001,\N,178,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,93000000.0,66114741.0
tt0120753,movie,The Million Dollar Hotel,The Million Dollar Hotel,0,2000,\N,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8000000.0,29483.0
tt0120755,movie,Mission: Impossible II,Mission: Impossible II,0,2000,\N,123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125000000.0,57845297.0
tt0120804,movie,Resident Evil,Resident Evil,0,2002,\N,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,33000000.0,17707106.0
tt0120824,movie,The Shipping News,The Shipping News,0,2001,\N,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,318502.0
tt0120903,movie,X-Men,X-Men,0,2000,\N,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75000000.0,54471475.0
tt0120912,movie,Men in Black II,Men in Black II,0,2002,\N,88,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000000.0,52148751.0
tt0120913,movie,Titan A.E.,Titan A.E.,0,2000,\N,94,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000.0,9376845.0
tt0120917,movie,The Emperor's New Groove,The Emperor's New Groove,0,2000,\N,78,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,9812302.0
tt0121164,movie,Corpse Bride,Corpse Bride,0,2005,\N,77,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,385078.0
tt0121765,movie,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,0,2002,\N,142,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115000000.0,80027814.0
tt0121766,movie,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,0,2005,\N,140,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113000000.0,108435841.0
tt0122459,movie,Return to Me,Return to Me,0,2000,\N,115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24000000.0,7820836.0
tt0125022,movie,Heartbreakers,Heartbreakers,0,2001,\N,123,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35000000.0,11801323.0
tt0126029,movie,Shrek,Shrek,0,2001,\N,90,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,42347760.0
tt0127349,movie,Waking the Dead,Waking the Dead,0,2000,\N,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8500000.0,150422.0
tt0130623,movie,Dinosaur,Dinosaur,0,2000,\N,82,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,127500000.0,38854851.0
tt0131704,movie,The Adventures of Rocky & Bullwinkle,The Adventures of Rocky & Bullwinkle,0,2000,\N,92,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76000000.0,6814270.0
tt0132245,movie,Driven,Driven,0,2001,\N,116,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,94000000.0,12174504.0
tt0133152,movie,Planet of the Apes,Planet of the Apes,0,2001,\N,119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000.0,68532960.0
tt0133240,movie,Treasure Planet,Treasure Planet,0,2002,\N,95,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140000000.0,12083248.0
tt0134084,movie,Scream 3,Scream 3,0,2000,\N,116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40000000.0,34713342.0
tt0134630,movie,Duets,Duets,0,2000,\N,112,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15000000.0,2002588.0
tt0134847,movie,Pitch Black,Pitch Black,0,2000,\N,109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23000000.0,14015741.0
tt0134983,movie,Supernova,Supernova,0,2000,\N,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,90000000.0,6731940.0
tt0138524,movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,\N,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60000000.0,12525075.0
tt0138749,movie,The Road to El Dorado,The Road to El Dorado,0,2000,\N,89,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000000.0,12846652.0
tt0138946,movie,The Yards,The Yards,0,2000,\N,115,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24000000.0,57339.0
tt0139654,movie,Training Day,Training Day,0,2001,\N,122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,45000000.0,22550788.0
tt0141399,movie,Isn't She Great,Isn't She Great,0,2000,\N,95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44000000.0,1368705.0
tt0141907,movie,Town & Country,Town & Country,0,2001,\N,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90000000.0,3029858.0
tt0141926,movie,U-571,U-571,0,2000,\N,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62000000.0,19553310.0
tt0144084,movie,American Psycho,American Psycho,0,2000,\N,102,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000.0,4961015.0
tt0144142,movie,Committed,Committed,0,2000,\N,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.0,11452.0
tt0144528,movie,Nutty Professor II: The Klumps,Nutty Professor II: The Klumps,0,2000,\N,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,84000000.0,42518830.0
tt0144964,movie,Highlander: Endgame,Highlander: Endgame,0,2000,\N,87,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25000000.0,6223330.0
tt0145487,movie,Spider-Man,Spider-Man,0,2002,\N,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139000000.0,114844116.0
tt0145937,movie,Naqoyqatsi,Naqoyqatsi,0,2002,\N,89,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3000000.0,17154.0
tt0146309,movie,Thirteen Days,Thirteen Days,0,2000,\N,145,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,80000000.0,46668.0
tt0146316,movie,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,0,2001,\N,100,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115000000.0,47735743.0
tt0146882,movie,High Fidelity,High Fidelity,0,2000,\N,113,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,30000000.0,6429107.0
tt0146984,movie,The Legend of Bagger Vance,The Legend of Bagger Vance,0,2000,\N,126,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,80000000.0,11516712.0
tt0149624,movie,All the Pretty Horses,All the Pretty Horses,0,2000,\N,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,57000000.0,4860556.0
tt0151685,movie,Love,My Father's Love,0,2001,\N,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,55000.0
tt0156323,movie,Screwed,Screwed,0,2000,\N,81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,3342085.0
tt0156812,movie,My Dog Skip,My Dog Skip,0,2000,\N,95,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6000000.0,56941.0
tt0156841,movie,The Next Best Thing,The Next Best Thing,0,2000,\N,108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000.0,5870387.0
tt0158622,movie,The Flintstones in Viva Rock Vegas,The Flintstones in Viva Rock Vegas,0,2000,\N,90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,83000000.0,10518435.0
tt0159273,movie,Behind Enemy Lines,Behind Enemy Lines,0,2001,\N,106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,40000000.0,18736133.0
tt0159365,movie,Cold Mountain,Cold Mountain,0,2003,\N,154,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,79000000.0,14574213.0
tt0160009,movie,The Art of War,The Art of War,0,2000,\N,117,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,10410993.0
tt0160127,movie,Charlie's Angels,Charlie's Angels,0,2000,\N,98,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93000000.0,40128550.0
tt0160184,movie,Eye See You,D-Tox,0,2002,\N,96,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,55000000.0,32300.0
tt0160399,movie,Impostor,Impostor,0,2001,\N,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,40000000.0,3022523.0
tt0160484,movie,Lost Souls,Lost Souls,0,2000,\N,97,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,50000000.0,7954766.0
tt0160498,movie,Luminarias,Luminarias,0,2000,\N,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1000000.0,122158.0
tt0161081,movie,What Lies Beneath,What Lies Beneath,0,2000,\N,130,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,100000000.0,29702959.0
tt0161083,movie,What's the Worst That Could Happen?,What's the Worst That Could Happen?,0,2001,\N,94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,13049114.0
tt0162346,movie,Ghost World,Ghost World,0,2001,\N,111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000.0,98791.0
tt0162650,movie,Shaft,Shaft,0,2000,\N,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46000000.0,21714757.0
tt0162983,movie,Hanging Up,Hanging Up,0,2000,\N,94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,13567978.0
tt0163025,movie,Jurassic Park III,Jurassic Park III,0,2001,\N,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93000000.0,50771645.0
tt0163676,movie,The In Crowd,The In Crowd,0,2000,\N,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12500000.0,1505551.0
tt0163978,movie,The Beach,The Beach,0,2000,\N,119,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50000000.0,15277921.0
tt0163983,movie,Bless the Child,Bless the Child,0,2000,\N,107,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,65000000.0,9413684.0
tt0164003,movie,City of Ghosts,City of Ghosts,0,2002,\N,116,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17500000.0,30547.0
tt0164052,movie,Hollow Man,Hollow Man,0,2000,\N,112,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,95000000.0,26414386.0
tt0164184,movie,The Sum of All Fears,The Sum of All Fears,0,2002,\N,124,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,68000000.0,31178526.0
tt0164212,movie,Under Suspicion,Under Suspicion,0,2000,\N,110,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25000000.0,109863.0
tt0164334,movie,Along Came a Spider,Along Came a Spider,0,2001,\N,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,60000000.0,16712407.0
tt0165929,movie,Romeo Must Die,Romeo Must Die,0,2000,\N,115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25000000.0,18014503.0
tt0165982,movie,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,0,2003,\N,86,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,6874477.0
tt0166110,movie,Bones,Bones,0,2001,\N,96,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16000000.0,2823548.0
tt0166276,movie,Monkeybone,Monkeybone,0,2001,\N,93,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75000000.0,2685078.0
