tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,budget,openingweekend
tt0757361,movie,Margot at the Wedding,Margot at the Wedding,0,2007,\N,93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,81035.0
tt0758730,movie,Aliens vs. Predator: Requiem,AVPR: Aliens vs Predator - Requiem,0,2007,\N,94,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,40000000.0,13655306.0
tt0758732,movie,Beaufort,Beaufort,0,2007,\N,131,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2500000.0,9267.0
tt0758738,movie,Chalk,Chalk,0,2006,\N,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,8289.0
tt0758742,movie,Death Note,Death Note,0,2006,\N,126,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20000000.0,627378.0
tt0758746,movie,Friday the 13th,Friday the 13th,0,2009,\N,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19000000.0,43585449.0
tt0758752,movie,Love & Other Drugs,Love & Other Drugs,0,2010,\N,112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000.0,9739161.0
tt0758758,movie,Into the Wild,Into the Wild,0,2007,\N,148,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,212440.0
tt0758766,movie,Music and Lyrics,Music and Lyrics,0,2007,\N,96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40000000.0,15875471.0
tt0758774,movie,Body of Lies,Body of Lies,0,2008,\N,128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,70000000.0,12884416.0
tt0758786,movie,Stuck,Stuck,0,2007,\N,85,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5000000.0,8844.0
tt0758794,movie,We Are Marshall,We Are Marshall,0,2006,\N,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,65000000.0,8582508.0
tt0760160,movie,Color of the Cross,Color of the Cross,0,2006,\N,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000.0,25868.0
tt0760329,movie,The Water Horse,The Water Horse,0,2007,\N,112,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40000000.0,14070469.0
tt0762105,movie,I Hate Valentine's Day,I Hate Valentine's Day,0,2009,\N,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3000000.0,5009.0
tt0762107,movie,I Now Pronounce You Chuck & Larry,I Now Pronounce You Chuck & Larry,0,2007,\N,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85000000.0,34233750.0
tt0762110,movie,Irina Palm,Irina Palm,0,2007,\N,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000.0,5694.0
tt0762114,movie,License to Wed,License to Wed,0,2007,\N,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35000000.0,10422258.0
tt0762121,movie,The Nativity Story,The Nativity Story,0,2006,\N,101,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,30000000.0,7849304.0
tt0762125,movie,Planet 51,Planet 51,0,2009,\N,91,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000000.0,12286129.0
tt0762138,movie,Syrup,Syrup,0,2013,\N,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2500000.0,301.0
tt0763304,movie,Doogal,Doogal,0,2006,\N,85,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,3605899.0
tt0763840,movie,Home of the Brave,Home of the Brave,0,2006,\N,106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12000000.0,25261.0
tt0765010,movie,Brothers,Brothers,0,2009,\N,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26000000.0,9527848.0
tt0765120,movie,My Blueberry Nights,My Blueberry Nights,0,2007,\N,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10000000.0,74146.0
tt0765128,movie,Oceans,Océans,0,2009,\N,104,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,6000000.0
tt0765429,movie,American Gangster,American Gangster,0,2007,\N,157,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,43565135.0
tt0765430,movie,American Zombie,American Zombie,0,2007,\N,90,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1000000.0,3126.0
tt0765446,movie,Escape from Planet Earth,Escape from Planet Earth,0,2013,\N,89,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,15891055.0
tt0765476,movie,Meet Dave,Meet Dave,0,2008,\N,90,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,5251918.0
tt0770703,movie,What's Your Number?,What's Your Number?,0,2011,\N,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20000000.0,5421669.0
tt0770752,movie,Fool's Gold,Fool's Gold,0,2008,\N,112,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000000.0,21589295.0
tt0770814,movie,Tennessee,Tennessee,0,2008,\N,99,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.0,9438.0
tt0770828,movie,Man of Steel,Man of Steel,0,2013,\N,143,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225000000.0,116619362.0
tt0772153,movie,America: Freedom to Fascism,America: Freedom to Fascism,0,2006,\N,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,61200.0
tt0772157,movie,Broken English,Broken English,0,2007,\N,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2000000.0,55198.0
tt0772165,movie,Dark Streets,Dark Streets,0,2008,\N,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8000000.0,10958.0
tt0772168,movie,Grace Is Gone,Grace Is Gone,0,2007,\N,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,13880.0
tt0775488,movie,Illegal Tender,Illegal Tender,0,2007,\N,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8000000.0,1425915.0
tt0775539,movie,Stomp the Yard,Stomp the Yard,0,2007,\N,109,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,14000000.0,25876318.0
tt0778661,movie,Daddy's Little Girls,Daddy's Little Girls,0,2007,\N,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10000000.0,13064075.0
tt0780492,movie,Canvas,Canvas,0,2006,\N,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000.0,13100.0
tt0780511,movie,Everybody's Fine,Everybody's Fine,0,2009,\N,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000.0,3852068.0
tt0780521,movie,The Princess and the Frog,The Princess and the Frog,0,2009,\N,97,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000000.0,786190.0
tt0780567,movie,Imagine That,Imagine That,0,2009,\N,107,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55000000.0,5503519.0
tt0780607,movie,The Signal,The Signal,0,2007,\N,103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,50000.0,155642.0
tt0780653,movie,The Wolfman,The Wolfman,0,2010,\N,103,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,150000000.0,35555065.0
tt0783598,movie,Until Death,Until Death,0,2007,\N,101,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,1212.0
tt0803057,movie,The Promotion,The Promotion,0,2008,\N,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0,30493.0
tt0803096,movie,Warcraft,Warcraft,0,2016,\N,123,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,160000000.0,24166110.0
tt0804452,movie,Bratz,Bratz,0,2007,\N,110,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20000000.0,4208455.0
tt0804461,movie,Death Sentence,Death Sentence,0,2007,\N,105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000000.0,5337257.0
tt0804492,movie,The Hottie & the Nottie,The Hottie & the Nottie,0,2008,\N,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9000000.0,27696.0
tt0804497,movie,It's Kind of a Funny Story,It's Kind of a Funny Story,0,2010,\N,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8000000.0,2013406.0
tt0804505,movie,Married Life,Married Life,0,2007,\N,91,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12000000.0,55851.0
tt0804507,movie,Mother of Tears,La terza madre,0,2007,\N,102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3500000.0,19419.0
tt0804516,movie,P2,P2,0,2007,\N,98,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8000000.0,2083398.0
tt0804522,movie,Rendition,Rendition,0,2007,\N,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27500000.0,4060012.0
tt0804529,movie,Sleep Dealer,Sleep Dealer,0,2008,\N,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2500000.0,35050.0
tt0804536,movie,Strangers Online,Strangers Online,0,2009,\N,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19000.0,968.0
tt0805526,movie,Facing the Giants,Facing the Giants,0,2006,\N,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100000.0,1343537.0
tt0805564,movie,Lars and the Real Girl,Lars and the Real Girl,0,2007,\N,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12000000.0,90418.0
tt0805570,movie,The Midnight Meat Train,The Midnight Meat Train,0,2008,\N,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15000000.0,34394.0
tt0806027,movie,Blood: The Last Vampire,Blood: The Last Vampire,0,2009,\N,91,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30000000.0,110029.0
tt0807721,movie,Meduzot,Meduzot,0,2007,\N,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000.0,25352.0
tt0808151,movie,Angels & Demons,Angels & Demons,0,2009,\N,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,150000000.0,46204168.0
tt0808279,movie,Funny Games,Funny Games,0,2007,\N,111,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15000000.0,510958.0
tt0808285,movie,The Good Heart,The Good Heart,0,2009,\N,99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000.0,5955.0
tt0808357,movie,"Lust, Caution","Se, jie",0,2007,\N,157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,15000000.0,63918.0
tt0810819,movie,The Danish Girl,The Danish Girl,0,2015,\N,119,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15000000.0,187318.0
tt0810922,movie,Take Me Home Tonight,Take Me Home Tonight,0,2011,\N,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,23000000.0,3464679.0
tt0810928,movie,The Last Sin Eater,The Last Sin Eater,0,2007,\N,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000.0,246483.0
tt0811080,movie,Speed Racer,Speed Racer,0,2008,\N,135,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,120000000.0,18561337.0
tt0811106,movie,The Ten,The Ten,0,2007,\N,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5250000.0,121374.0
